link_id,matrix_ab,matrix_ba,matrix_tot,Congested_Time_AB,Congested_Time_BA,Congested_Time_Max,Delay_factor_AB,Delay_factor_BA,Delay_factor_Max,VOC_AB,VOC_BA,VOC_max,PCE_AB,PCE_BA,PCE_tot
21132,194.38884125915638,,194.38884125915638,0.0730118373480793,,0.0730118373480793,1.0171683746484623,,1.0171683746484623,0.13884917232796884,,0.13884917232796884,194.38884125915638,,194.38884125915638
21133,194.38884125915638,,194.38884125915638,0.065318992930613,,0.065318992930613,1.0171683746484623,,1.0171683746484623,0.13884917232796884,,0.13884917232796884,194.38884125915638,,194.38884125915638
21134,2930.732448673875,,2930.732448673875,0.23238657342957164,,0.23238657342957164,1.139164760795427,,1.139164760795427,0.44405037101119316,,0.44405037101119316,2930.732448673875,,2930.732448673875
21135,215.07456590843773,,215.07456590843773,0.18792028458816826,,0.18792028458816826,1.0205959147341428,,1.0205959147341428,0.15362468993459838,,0.15362468993459838,215.07456590843773,,215.07456590843773
21136,0.0010358592602154257,,0.0010358592602154257,0.18471900000102134,,0.18471900000102134,1.0000000000055291,,1.0000000000055291,7.39899471582447e-07,,7.39899471582447e-07,0.0010358592602154257,,0.0010358592602154257
21137,2818.614270575208,,2818.614270575208,0.21651252046176628,,0.21651252046176628,1.1297287788247654,,1.1297287788247654,0.42706276826897094,,0.42706276826897094,2818.614270575208,,2818.614270575208
21138,0.0,,0.0,0.159927,,0.159927,1.0,,1.0,0.0,,0.0,0.0,,0.0
21139,2818.614270575208,,2818.614270575208,0.07028343994076552,,0.07028343994076552,1.1297287788247654,,1.1297287788247654,0.42706276826897094,,0.42706276826897094,2818.614270575208,,2818.614270575208
21140,215.07456590843773,,215.07456590843773,0.06346626725570004,,0.06346626725570004,1.0205959147341428,,1.0205959147341428,0.15362468993459838,,0.15362468993459838,215.07456590843773,,215.07456590843773
21141,2818.614270575208,,2818.614270575208,0.01723137648715454,,0.01723137648715454,1.1297287788247654,,1.1297287788247654,0.42706276826897094,,0.42706276826897094,2818.614270575208,,2818.614270575208
21142,2930.732448673875,,2930.732448673875,0.025916757751269826,,0.025916757751269826,1.139164760795427,,1.139164760795427,0.44405037101119316,,0.44405037101119316,2930.732448673875,,2930.732448673875
21143,0.0,,0.0,0.0853185,,0.0853185,1.0,,1.0,0.0,,0.0,0.0,,0.0
21144,0.0,,0.0,0.072561,,0.072561,1.0,,1.0,0.0,,0.0,0.0,,0.0
21145,0.0,,0.0,0.029802,,0.029802,1.0,,1.0,0.0,,0.0,0.0,,0.0
21146,0.0,,0.0,0.029802,,0.029802,1.0,,1.0,0.0,,0.0,0.0,,0.0
21147,0.0,,0.0,0.06969,,0.06969,1.0,,1.0,0.0,,0.0,0.0,,0.0
21148,3145.807014582312,,3145.807014582312,0.018223621209812475,,0.018223621209812475,1.1580847235518859,,1.1580847235518859,0.47663742645186546,,0.47663742645186546,3145.807014582312,,3145.807014582312
21149,0.0,,0.0,0.07022400000000001,,0.07022400000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
21150,0.0,,0.0,0.073758,,0.073758,1.0,,1.0,0.0,,0.0,0.0,,0.0
21151,0.0,,0.0,0.059413499999999994,,0.059413499999999994,1.0,,1.0,0.0,,0.0,0.0,,0.0
21152,0.0,,0.0,0.059413499999999994,,0.059413499999999994,1.0,,1.0,0.0,,0.0,0.0,,0.0
21153,38.987805399896175,,38.987805399896175,0.2538825527935115,,0.2538825527935115,1.0009523412757069,,1.0009523412757069,0.02784843242849727,,0.02784843242849727,38.987805399896175,,38.987805399896175
21154,0.0,,0.0,0.10193400000000001,,0.10193400000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
21155,0.0,,0.0,0.09883650000000001,,0.09883650000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
21156,0.0,,0.0,0.21596249999999997,,0.21596249999999997,1.0,,1.0,0.0,,0.0,0.0,,0.0
