O_ID,D_ID,OD_Number
10000003,10000051,2
10000003,10000054,4
10000003,10000055,1
10000003,10000057,5
10000003,10000065,2
10000003,10000067,70
10000003,10000069,2
10000003,10000071,2
10000003,10000072,2
10000003,10000073,1
10000003,10000074,1
10000003,10000083,1
10000003,10000086,1
10000003,10000091,2
10000003,10000098,1
10000003,10000100,1
10000003,10000101,2
10000003,10000102,1
10000003,10000103,1
10000003,10000104,1
10000003,10000108,1
10000003,10000110,1
10000003,10000112,2
10000003,10000116,1
10000003,10000129,1
10000003,10000134,1
10000003,10000135,2
10000003,10000138,1
10000003,10000146,1
10000003,10000155,1
10000003,10000163,3
10000003,10000165,1
10000003,10000168,1
10000003,10000175,1
10000003,10000176,3
10000003,10000180,2
10000003,10000181,1
10000003,10000183,3
10000003,10000187,2
10000003,10000188,3
10000003,10000201,2
10000003,10000208,1
10000003,10000210,1
10000003,10000217,1
10000003,10000219,1
10000003,10000230,1
10000003,10000234,1
10000003,10000236,1
10000003,10000240,1
10000003,10000246,10
10000003,10000258,1
10000003,10000259,2
10000003,10000264,1
10000003,10000265,1
10000003,10000267,2
10000003,10000270,3
10000003,10000292,3
10000003,10000294,1
10000003,10000295,2
10000003,10000320,1
10000003,10000331,1
10000003,10000338,1
10000003,10000341,1
10000003,10000363,1
10000003,10000364,2
10000003,10000380,1
10000003,10000387,1
10000003,10000399,1
10000003,10000401,2
10000003,10000409,1
10000003,10000418,1
10000003,10000419,1
10000003,10000423,2
10000003,10000433,1
10000003,10000434,16
10000003,10000435,1
10000003,10000444,3
10000003,10000446,1
10000003,10000450,2
10000003,10000451,6
10000003,10000457,1
10000003,10000477,1
10000003,10000478,1
10000003,10000479,5
10000003,10000480,3
10000003,10000483,1
10000003,10000491,1
10000003,10000510,2
10000003,10000517,4
10000003,10000522,4
10000003,10000524,28
10000003,10000525,8
10000003,10000527,2
10000003,10000528,8
10000003,10000529,4
10000003,10000531,1
10000003,10000534,2
10000003,10000537,1
10000003,10000540,2
10000003,10000557,1
10000003,10000558,1
10000003,10000576,1
10000003,10000580,1
10000003,10000601,1
10000003,10000602,1
10000003,10000616,1
10000003,10000632,1
10000003,10000654,1
10000003,10000661,1
10000003,10000665,1
10000003,10000675,3
10000003,10000678,15
10000003,10000680,5
10000003,10000681,8
10000003,10000684,5
10000003,10000686,2
10000003,10000687,1
10000003,10000688,1
10000003,10000691,1
10000003,10000693,2
10000003,10000695,2
10000003,10000702,2
10000003,10000705,1
10000003,10000712,1
10000003,10000713,1
10000003,10000716,1
10000003,10000720,1
10000003,10000726,1
10000003,10000731,1
10000003,10000733,1
10000003,10000750,2
10000003,10000751,1
10000003,10000756,1
10000003,10000774,1
10000003,10000775,1
10000003,10000789,2
10000003,10000793,1
10000003,10000794,1
10000003,10000797,3
10000003,10000800,1
10000004,10000000,15
10000004,10000002,2
10000004,10000004,3
10000004,10000005,10
10000004,10000006,1
10000004,10000007,1
10000004,10000009,2
10000004,10000010,1
10000004,10000011,1
10000004,10000012,20
10000004,10000015,5
10000004,10000016,1
10000004,10000017,5
10000004,10000018,2
10000004,10000019,1
10000004,10000020,3
10000004,10000022,3
10000004,10000023,1
10000004,10000027,4
10000004,10000028,2
10000004,10000029,4
10000004,10000031,50
10000004,10000032,1
10000004,10000037,3
10000004,10000038,2
10000004,10000039,2
10000004,10000040,1
10000004,10000041,3
10000004,10000042,1
10000004,10000043,3
10000004,10000044,4
10000004,10000049,29
10000004,10000050,12
10000004,10000051,6
10000004,10000052,6
10000004,10000054,5
10000004,10000055,16
10000004,10000056,3
10000004,10000057,14
10000004,10000058,1
10000004,10000061,1
10000004,10000063,4
10000004,10000065,1
10000004,10000067,481
10000004,10000068,5
10000004,10000069,3
10000004,10000070,12
10000004,10000071,6
10000004,10000072,2
10000004,10000073,6
10000004,10000074,3
10000004,10000077,1
10000004,10000078,7
10000004,10000083,1
10000004,10000087,1
10000004,10000091,1
10000004,10000093,3
10000004,10000094,5
10000004,10000096,3
10000004,10000098,1
10000004,10000099,3
10000004,10000100,1
10000004,10000101,9
10000004,10000102,1
10000004,10000105,2
10000004,10000107,1
10000004,10000111,1
10000004,10000112,2
10000004,10000113,1
10000004,10000115,14
10000004,10000116,1
10000004,10000119,1
10000004,10000121,5
10000004,10000123,1
10000004,10000124,1
10000004,10000128,5
10000004,10000130,4
10000004,10000131,1
10000004,10000135,2
10000004,10000144,1
10000004,10000145,2
10000004,10000146,6
10000004,10000151,1
10000004,10000159,3
10000004,10000163,4
10000004,10000168,1
10000004,10000177,3
10000004,10000183,3
10000004,10000187,1
10000004,10000188,6
10000004,10000199,4
10000004,10000210,3
10000004,10000213,1
10000004,10000217,2
10000004,10000223,2
10000004,10000225,1
10000004,10000233,5
10000004,10000234,1
10000004,10000235,3
10000004,10000243,3
10000004,10000249,1
10000004,10000257,1
10000004,10000263,2
10000004,10000265,1
10000004,10000267,1
10000004,10000268,2
10000004,10000269,1
10000004,10000273,1
10000004,10000284,1
10000004,10000286,14
10000004,10000287,1
10000004,10000288,2
10000004,10000293,3
10000004,10000294,1
10000004,10000298,4
10000004,10000299,2
10000004,10000302,1
10000004,10000310,1
10000004,10000311,1
10000004,10000322,1
10000004,10000326,1
10000004,10000330,1
10000004,10000331,1
10000004,10000332,1
10000004,10000357,1
10000004,10000358,1
10000004,10000360,1
10000004,10000361,1
10000004,10000363,7
10000004,10000364,9
10000004,10000368,1
10000004,10000375,1
10000004,10000377,1
10000004,10000390,1
10000004,10000399,1
10000004,10000400,2
10000004,10000401,2
10000004,10000402,1
10000004,10000403,1
10000004,10000406,5
10000004,10000408,2
10000004,10000409,1
10000004,10000410,2
10000004,10000415,1
10000004,10000418,3
10000004,10000422,1
10000004,10000423,3
10000004,10000426,1
10000004,10000433,1
10000004,10000435,2
10000004,10000436,3
10000004,10000437,1
10000004,10000438,7
10000004,10000439,1
10000004,10000441,3
10000004,10000442,1
10000004,10000444,1
10000004,10000446,1
10000004,10000447,1
10000004,10000449,1
10000004,10000451,29
10000004,10000452,7
10000004,10000454,4
10000004,10000455,13
10000004,10000457,1
10000004,10000458,1
10000004,10000459,2
10000004,10000462,6
10000004,10000466,1
10000004,10000467,1
10000004,10000468,5
10000004,10000469,2
10000004,10000470,2
10000004,10000473,3
10000004,10000476,1
10000004,10000477,2
10000004,10000478,5
10000004,10000479,6
10000004,10000480,1
10000004,10000482,1
10000004,10000483,5
10000004,10000487,3
10000004,10000489,1
10000004,10000496,1
10000004,10000497,1
10000004,10000498,3
10000004,10000499,1
10000004,10000501,1
10000004,10000504,3
10000004,10000507,1
10000004,10000509,2
10000004,10000510,2
10000004,10000512,7
10000004,10000517,41
10000004,10000519,1
10000004,10000522,8
10000004,10000523,1
10000004,10000524,83
10000004,10000525,66
10000004,10000527,1
10000004,10000528,9
10000004,10000529,26
10000004,10000530,1
10000004,10000534,3
10000004,10000538,1
10000004,10000540,8
10000004,10000545,1
10000004,10000547,2
10000004,10000551,1
10000004,10000561,2
10000004,10000564,2
10000004,10000580,1
10000004,10000586,2
10000004,10000594,2
10000004,10000597,2
10000004,10000602,1
10000004,10000603,1
10000004,10000604,1
10000004,10000608,1
10000004,10000630,1
10000004,10000632,2
10000004,10000644,1
10000004,10000645,1
10000004,10000647,1
10000004,10000648,1
10000004,10000654,2
10000004,10000663,1
10000004,10000678,59
10000004,10000680,30
10000004,10000681,37
10000004,10000682,6
10000004,10000683,6
10000004,10000684,19
10000004,10000687,2
10000004,10000688,1
10000004,10000690,2
10000004,10000691,1
10000004,10000692,5
10000004,10000693,8
10000004,10000694,6
10000004,10000695,9
10000004,10000697,1
10000004,10000700,1
10000004,10000701,1
10000004,10000702,5
10000004,10000705,1
10000004,10000709,1
10000004,10000711,2
10000004,10000712,2
10000004,10000716,6
10000004,10000718,1
10000004,10000729,1
10000004,10000733,1
10000004,10000734,1
10000004,10000735,1
10000004,10000738,2
10000004,10000739,2
10000004,10000742,1
10000004,10000745,3
10000004,10000747,1
10000004,10000749,1
10000004,10000750,2
10000004,10000751,1
10000004,10000753,2
10000004,10000754,1
10000004,10000757,1
10000004,10000758,2
10000004,10000759,2
10000004,10000761,1
10000004,10000765,1
10000004,10000766,1
10000004,10000770,1
10000004,10000774,1
10000004,10000780,1
10000004,10000781,2
10000004,10000784,1
10000004,10000789,1
10000004,10000793,1
10000004,10000797,3
10000004,10000804,2
10000004,10000809,1
10000004,10000814,2
10000005,10000000,7
10000005,10000001,1
10000005,10000002,2
10000005,10000003,2
10000005,10000005,8
10000005,10000009,1
10000005,10000010,1
10000005,10000012,14
10000005,10000015,6
10000005,10000016,2
10000005,10000017,3
10000005,10000023,2
10000005,10000024,1
10000005,10000026,2
10000005,10000027,4
10000005,10000031,12
10000005,10000033,1
10000005,10000035,1
10000005,10000037,3
10000005,10000038,2
10000005,10000040,3
10000005,10000041,2
10000005,10000043,8
10000005,10000044,7
10000005,10000049,29
10000005,10000050,12
10000005,10000051,3
10000005,10000054,18
10000005,10000057,10
10000005,10000062,1
10000005,10000063,1
10000005,10000067,202
10000005,10000069,2
10000005,10000070,7
10000005,10000071,3
10000005,10000072,3
10000005,10000073,1
10000005,10000074,1
10000005,10000077,1
10000005,10000078,9
10000005,10000079,1
10000005,10000080,1
10000005,10000083,1
10000005,10000089,2
10000005,10000091,8
10000005,10000093,1
10000005,10000094,2
10000005,10000099,2
10000005,10000100,1
10000005,10000101,10
10000005,10000105,2
10000005,10000106,2
10000005,10000111,1
10000005,10000114,1
10000005,10000115,7
10000005,10000116,1
10000005,10000119,2
10000005,10000121,3
10000005,10000124,1
10000005,10000126,1
10000005,10000128,1
10000005,10000129,1
10000005,10000130,3
10000005,10000135,1
10000005,10000144,1
10000005,10000146,3
10000005,10000148,1
10000005,10000159,3
10000005,10000161,1
10000005,10000171,1
10000005,10000172,3
10000005,10000175,4
10000005,10000176,4
10000005,10000183,1
10000005,10000187,3
10000005,10000188,5
10000005,10000191,1
10000005,10000193,1
10000005,10000199,1
10000005,10000203,1
10000005,10000210,2
10000005,10000212,1
10000005,10000213,1
10000005,10000222,1
10000005,10000233,3
10000005,10000243,1
10000005,10000246,2
10000005,10000264,1
10000005,10000267,2
10000005,10000270,3
10000005,10000273,2
10000005,10000284,1
10000005,10000286,1
10000005,10000288,1
10000005,10000293,3
10000005,10000294,1
10000005,10000299,1
10000005,10000300,2
10000005,10000302,2
10000005,10000309,2
10000005,10000326,1
10000005,10000332,1
10000005,10000333,1
10000005,10000346,1
10000005,10000354,1
10000005,10000362,2
10000005,10000363,3
10000005,10000364,4
10000005,10000368,1
10000005,10000378,1
10000005,10000385,1
10000005,10000389,1
10000005,10000400,1
10000005,10000405,1
10000005,10000406,1
10000005,10000409,2
10000005,10000410,1
10000005,10000417,2
10000005,10000418,4
10000005,10000419,1
10000005,10000426,1
10000005,10000431,1
10000005,10000432,1
10000005,10000434,4
10000005,10000436,4
10000005,10000442,1
10000005,10000445,4
10000005,10000448,1
10000005,10000451,7
10000005,10000453,3
10000005,10000459,1
10000005,10000463,1
10000005,10000464,1
10000005,10000465,4
10000005,10000467,4
10000005,10000469,2
10000005,10000477,3
10000005,10000478,2
10000005,10000479,1
10000005,10000480,1
10000005,10000483,1
10000005,10000491,1
10000005,10000492,2
10000005,10000498,1
10000005,10000508,3
10000005,10000509,4
10000005,10000512,1
10000005,10000513,1
10000005,10000517,15
10000005,10000519,1
10000005,10000522,1
10000005,10000524,37
10000005,10000525,28
10000005,10000527,1
10000005,10000528,5
10000005,10000529,20
10000005,10000536,1
10000005,10000540,4
10000005,10000549,2
10000005,10000550,2
10000005,10000551,3
10000005,10000566,1
10000005,10000594,1
10000005,10000597,1
10000005,10000599,1
10000005,10000601,2
10000005,10000605,1
10000005,10000608,1
10000005,10000628,1
10000005,10000630,2
10000005,10000645,2
10000005,10000650,1
10000005,10000676,1
10000005,10000678,29
10000005,10000680,23
10000005,10000681,17
10000005,10000683,5
10000005,10000684,10
10000005,10000685,1
10000005,10000686,1
10000005,10000691,1
10000005,10000693,11
10000005,10000694,1
10000005,10000695,4
10000005,10000701,1
10000005,10000702,2
10000005,10000716,2
10000005,10000732,1
10000005,10000739,1
10000005,10000749,1
10000005,10000750,1
10000005,10000759,1
10000005,10000763,1
10000005,10000797,1
10000005,10000808,1
10000005,10000814,1
10000005,10000817,1
10000006,10000000,11
10000006,10000002,1
10000006,10000006,15
10000006,10000007,1
10000006,10000008,4
10000006,10000009,3
10000006,10000010,1
10000006,10000011,1
10000006,10000012,11
10000006,10000017,4
10000006,10000027,3
10000006,10000031,14
10000006,10000043,2
10000006,10000048,1
10000006,10000049,19
10000006,10000050,15
10000006,10000051,11
10000006,10000052,2
10000006,10000053,4
10000006,10000054,26
10000006,10000055,8
10000006,10000057,23
10000006,10000059,6
10000006,10000060,4
10000006,10000061,1
10000006,10000067,370
10000006,10000070,1
10000006,10000074,2
10000006,10000075,1
10000006,10000077,1
10000006,10000083,1
10000006,10000087,2
10000006,10000091,1
10000006,10000093,1
10000006,10000094,1
10000006,10000098,3
10000006,10000099,1
10000006,10000101,3
10000006,10000108,1
10000006,10000117,1
10000006,10000119,1
10000006,10000120,1
10000006,10000121,1
10000006,10000123,1
10000006,10000124,2
10000006,10000125,2
10000006,10000127,2
