"ID","Dir","Length","AB_Link_ID","AB_From_Node_","AB_To_Node_ID","AB_Capacity","AB_Length","AB_Free_Speed","AB_Lanes","AB_Link_Type","BA_DB_ID","BA_Link_ID","BA_From_Node_","BA_To_Node_ID","BA_Capacity","BA_Length","BA_Free_Speed","BA_Lanes","BA_Link_Type","AB_Free_Time","AB_UE_Time","BA_Free_Time","BA_UE_Time","direction","ID1","AB_Flow","BA_Flow","Tot_Flow","AB_Time","BA_Time","Max_Time","AB_VOC","BA_VOC","Max_VOC","AB_VKmT","BA_VKmT","Tot_VKmT","AB_VHT","BA_VHT","Tot_VHT","AB_Speed","BA_Speed","AB_VDF","BA_VDF","Max_VDF"
3410,0,0.0499628,4340,2539,1083,1300,0.049963,30,1,4,3411,4341,1083,2539,1300,0.049963,30,1,4,0.099926,0.100043,0.099926,0.112501,0,3410,88.9736,922.3234,1011.2970,0.100043,0.112501,0.112501,0.0684413,0.70948,0.70948,4.44539,46.0820,50.5274,0.148353,1.72937,1.87772,29.9649,26.6468,0.100043,0.112501,0.112501
3412,1,0.190662,4342,2531,2540,4000,0.190662,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.254216,0.255108,,,1,3412,473.8728,,473.8728,0.255108,,0.255108,0.118468,,0.118468,90.3495,,90.3495,2.01481,,2.01481,44.8427,,0.255108,,0.255108
3413,0,0.0618729,4343,2541,2542,1300,0.061873,30,1,4,3414,4344,2542,2541,1300,0.061873,30,1,4,0.123746,0.124023,0.123746,0.123746,0,3413,123.0000,4.8,127.8000,0.124023,0.123746,0.124023,0.0946154,0.00369231,0.0946154,7.61038,0.29699,7.90737,0.254247,0.00989971,0.264147,29.9330,29.9999,0.124023,0.123746,0.124023
3415,1,0.0414366,4345,2541,2543,6600,0.041437,60,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.041437,0.041437,,,1,3415,0.0000,,0.0000,0.041437,,0.041437,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,60.0000,,0.041437,,0.041437
3416,1,0.0380871,4346,2541,2544,1300,0.038087,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.076174,0.0761743,,,1,3416,4.8,,4.8,0.0761743,,0.0761743,0.00369231,,0.00369231,0.182818,,0.182818,0.00609394,,0.00609394,29.9999,,0.0761743,,0.0761743
3417,1,0.14794,4347,1832,2545,6600,0.14794,60,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.14794,0.148041,,,1,3417,345.0000,,345.0000,0.148041,,0.148041,0.0522727,,0.0522727,51.0393,,51.0393,0.851236,,0.851236,59.9590,,0.148041,,0.148041
3418,1,0.339926,4348,2546,2465,6600,0.339926,60,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.339926,0.340158,,,1,3418,345.0000,,345.0000,0.340158,,0.340158,0.0522727,,0.0522727,117.2745,,117.2745,1.95591,,1.95591,59.9590,,0.340158,,0.340158
3419,1,0.0395916,4349,2546,1831,6600,0.039592,60,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.039592,0.0396816,,,1,3419,628.0051,,628.0051,0.0396816,,0.0396816,0.0951523,,0.0951523,24.8640,,24.8640,0.415338,,0.415338,59.8645,,0.0396816,,0.0396816
3420,1,0.193932,4350,2547,2548,1300,0.193932,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.387864,0.410933,,,1,3420,634.0866,,634.0866,0.410933,,0.410933,0.487759,,0.487759,122.9697,,122.9697,4.34279,,4.34279,28.3159,,0.410933,,0.410933
3421,1,0.170499,4351,2547,2549,4000,0.170499,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.227332,0.23028,,,1,3421,911.0510,,911.0510,0.23028,,0.23028,0.227763,,0.227763,155.3333,,155.3333,3.49662,,3.49662,44.4239,,0.23028,,0.23028
3422,1,0.0157299,4352,2547,2550,4000,0.01573,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.0209733,0.0209797,,,1,3422,138.8678,,138.8678,0.0209797,,0.0209797,0.0347169,,0.0347169,2.18439,,2.18439,0.0485566,,0.0485566,44.9864,,0.0209797,,0.0209797
3423,1,0.132383,4353,2551,2547,4000,0.132383,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.176511,0.17769,,,1,3423,653.8963,,653.8963,0.17769,,0.17769,0.163474,,0.163474,86.5648,,86.5648,1.93651,,1.93651,44.7014,,0.17769,,0.17769
3424,1,0.0646513,4354,2552,2553,4000,0.064651,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.0862013,0.0862016,,,1,3424,15.3229,,15.3229,0.0862016,,0.0862016,0.00383074,,0.00383074,0.990644,,0.990644,0.0220144,,0.0220144,44.9998,,0.0862016,,0.0862016
3425,1,0.10972,4355,2552,2551,4000,0.10972,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.146293,0.146899,,,1,3425,514.7188,,514.7188,0.146899,,0.146899,0.12868,,0.12868,56.4749,,56.4749,1.26019,,1.26019,44.8145,,0.146899,,0.146899
3426,1,0.0307933,4356,2554,2555,1300,0.030793,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.061586,0.0617625,,,1,3426,139.1775,,139.1775,0.0617625,,0.0617625,0.10706,,0.10706,4.28569,,4.28569,0.143266,,0.143266,29.9143,,0.0617625,,0.0617625
3427,1,0.0370367,4357,2554,856,1300,0.037037,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.074074,0.074074,,,1,3427,0.0000,,0.0000,0.074074,,0.074074,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.074074,,0.074074
3428,0,0.019909,4358,2556,2557,1300,0.019909,30,1,5,3429,4359,2557,2556,1300,0.019909,30,1,5,0.039818,0.0398501,0.039818,0.0422503,0,3428,73.8000,642.6000,716.4000,0.0398501,0.0422503,0.0422503,0.0567692,0.494308,0.494308,1.46928,12.7935,14.2628,0.0490156,0.452501,0.501516,29.9758,28.2729,0.0398501,0.0422503,0.0422503
3430,0,0.0683436,4362,2533,2558,1300,0.068344,30,1,4,3431,4363,2558,2533,1300,0.068344,30,1,4,0.136688,0.177113,0.136688,0.136948,0,3430,1413.9438,113.4000,1527.3438,0.177113,0.136948,0.177113,1.08765,0.0872308,1.08765,96.6346,7.75021,104.3848,4.17379,0.258832,4.43262,23.1527,29.9430,0.177113,0.136948,0.177113
3432,0,0.054301,4370,62,2559,4000,0.054301,45,2,3,3433,4371,2559,62,4000,0.054301,45,2,3,0.0724013,0.0744522,0.0724013,0.0819108,0,3432,1346.4361,2899.3102,4245.7463,0.0744522,0.0819108,0.0819108,0.336609,0.724828,0.724828,73.1128,157.4354,230.5483,1.67075,3.95808,5.62883,43.7604,39.7757,0.0744522,0.0819108,0.0819108
3434,0,0.0366789,4372,927,2560,1300,0.036679,30,1,5,3435,4373,2560,927,1300,0.036679,30,1,5,0.073358,0.0733856,0.073358,0.0762743,0,3434,50.4000,518.3968,568.7968,0.0733856,0.0762743,0.0762743,0.0387692,0.398767,0.398767,1.84862,19.0143,20.8629,0.0616439,0.659005,0.720649,29.9887,28.8530,0.0733856,0.0762743,0.0762743
3436,0,0.0451581,4374,2561,2562,1300,0.045158,30,1,5,3437,4375,2562,2561,1300,0.045158,30,1,5,0.090316,0.090319,0.090316,0.090316,0,3436,15.0000,0.0000,15.0000,0.090319,0.090316,0.090319,0.0115385,0.0000,0.0115385,0.67737,0.0000,0.67737,0.0225798,0.0000,0.0225798,29.9990,30.0000,0.090319,0.090316,0.090319
3438,0,0.0731694,4376,2561,2563,1300,0.073169,30,1,5,3439,4377,2563,2561,1300,0.073169,30,1,5,0.146338,0.146338,0.146338,0.146343,0,3438,0.0000,15.0000,15.0000,0.146338,0.146343,0.146343,0.0000,0.0115385,0.0115385,0.0000,1.09754,1.09754,0.0000,0.0365857,0.0365857,30.0000,29.9990,0.146338,0.146343,0.146343
3440,0,0.0575521,4380,1531,2564,1300,0.057552,30,1,5,3441,4381,2564,1531,1300,0.057552,30,1,5,0.115104,0.115146,0.115104,0.116411,0,3440,49.8000,277.0393,326.8393,0.115146,0.116411,0.116411,0.0383077,0.213107,0.213107,2.86609,15.9442,18.8103,0.0955714,0.537506,0.633078,29.9890,29.6632,0.115146,0.116411,0.116411
3442,1,0.0350689,4384,2564,2565,1300,0.035069,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.070138,0.0701637,,,1,3442,49.8000,,49.8000,0.0701637,,0.0701637,0.0383077,,0.0383077,1.74644,,1.74644,0.0582359,,0.0582359,29.9890,,0.0701637,,0.0701637
3443,1,0.142261,4387,330,2566,1300,0.142261,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.284522,0.284522,,,1,3443,0.0000,,0.0000,0.284522,,0.284522,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.284522,,0.284522
3444,1,0.0814989,4388,2567,2568,6600,0.081499,60,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.081499,0.081499,,,1,3444,0.0000,,0.0000,0.081499,,0.081499,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,60.0000,,0.081499,,0.081499
3445,1,0.125978,4389,2567,2569,6600,0.125978,60,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.125978,0.128614,,,1,3445,1909.3994,,1909.3994,0.128614,,0.128614,0.289303,,0.289303,240.5423,,240.5423,4.09292,,4.09292,58.7703,,0.128614,,0.128614
3446,1,0.259315,4390,2496,2567,6600,0.259315,60,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.259315,0.264741,,,1,3446,1909.3994,,1909.3994,0.264741,,0.264741,0.289303,,0.289303,495.1359,,495.1359,8.42494,,8.42494,58.7703,,0.264741,,0.264741
3447,1,0.815456,4391,2496,2011,6600,0.815456,60,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.815456,0.815863,,,1,3447,294.8114,,294.8114,0.815863,,0.815863,0.0446684,,0.0446684,240.4057,,240.4057,4.00876,,4.00876,59.9701,,0.815863,,0.815863
3448,1,0.165962,4392,2183,1781,4000,0.165962,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.221283,0.221347,,,1,3448,136.8885,,136.8885,0.221347,,0.221347,0.0342221,,0.0342221,22.7183,,22.7183,0.504999,,0.504999,44.9868,,0.221347,,0.221347
3449,0,0.0647444,4393,2570,2571,1300,0.064744,30,1,5,3450,4394,2571,2570,1300,0.064744,30,1,5,0.129488,0.129507,0.129488,0.129537,0,3449,31.2000,50.4629,81.6629,0.129507,0.129537,0.129537,0.024,0.0388176,0.0388176,2.02001,3.26717,5.28718,0.0673435,0.108947,0.17629,29.9957,29.9887,0.129507,0.129537,0.129537
3451,0,0.0855718,4395,2570,1689,1300,0.085572,30,1,5,3452,4396,1689,2570,1300,0.085572,30,1,5,0.171144,0.171208,0.171144,0.171169,0,3451,50.4629,31.2000,81.6629,0.171208,0.171169,0.171208,0.0388176,0.024,0.0388176,4.31821,2.66985,6.98806,0.143995,0.0890077,0.233002,29.9887,29.9957,0.171208,0.171169,0.171208
3453,1,0.219716,4397,2572,1481,6600,0.219716,60,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.219716,0.220201,,,1,3453,619.8850,,619.8850,0.220201,,0.220201,0.093922,,0.093922,136.1987,,136.1987,2.27498,,2.27498,59.8680,,0.220201,,0.220201
3454,1,0.377016,4398,2572,2573,6600,0.377016,60,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.377016,0.70738,,,1,3454,12356.3615,,12356.3615,0.70738,,0.70738,1.87218,,1.87218,4658.5461,,4658.5461,145.6775,,145.6775,31.9785,,0.70738,,0.70738
3455,1,0.0246894,4399,2574,2575,1300,0.024689,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.049378,0.0496875,,,1,3455,205.8317,,205.8317,0.0496875,,0.0496875,0.158332,,0.158332,5.08178,,5.08178,0.170454,,0.170454,29.8132,,0.0496875,,0.0496875
3456,1,0.0689484,4400,2576,2577,1300,0.068948,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.137896,0.137896,,,1,3456,0.0000,,0.0000,0.137896,,0.137896,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.137896,,0.137896
3457,1,0.0500533,4401,2578,2579,1300,0.050053,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.100106,0.103024,,,1,3457,443.9101,,443.9101,0.103024,,0.103024,0.341469,,0.341469,22.2190,,22.2190,0.762224,,0.762224,29.1503,,0.103024,,0.103024
3458,0,0.396475,4402,2578,2580,1300,0.396475,30,1,4,3459,4403,2580,2578,1300,0.396475,30,1,4,0.79295,0.792976,0.79295,0.817011,0,3458,15.0000,452.9101,467.9101,0.792976,0.817011,0.817011,0.0115385,0.348392,0.348392,5.94712,179.5675,185.5147,0.198244,6.16721,6.36546,29.9990,29.1165,0.792976,0.817011,0.817011
3460,1,0.104655,4404,2581,2578,1300,0.104655,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.20931,0.209317,,,1,3460,15.0000,,15.0000,0.209317,,0.209317,0.0115385,,0.0115385,1.56982,,1.56982,0.0523292,,0.0523292,29.9990,,0.209317,,0.209317
3461,1,0.0579019,4405,2581,2579,4000,0.057902,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.0772027,0.0772152,,,1,3461,102.0000,,102.0000,0.0772152,,0.0772152,0.0255,,0.0255,5.906,,5.906,0.131266,,0.131266,44.9927,,0.0772152,,0.0772152
3462,1,0.0725682,4406,2582,2583,4000,0.072568,45,2,3,,-1,-1,-1,-1,,-1,-1,-1,0.0967573,0.102386,,,1,3462,1929.5914,,1929.5914,0.102386,,0.102386,0.482398,,0.482398,140.0266,,140.0266,3.29273,,3.29273,42.5260,,0.102386,,0.102386
3463,1,0.0152114,4407,2584,1547,1300,0.015211,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.030422,0.0304914,,,1,3463,124.2000,,124.2000,0.0304914,,0.0304914,0.0955385,,0.0955385,1.88921,,1.88921,0.0631172,,0.0631172,29.9317,,0.0304914,,0.0304914
3464,0,0.0468256,4408,2585,2586,1300,0.046826,30,1,5,3465,4409,2586,2585,1300,0.046826,30,1,5,0.093652,0.0936551,0.093652,0.0937168,0,3464,15.0688,68.4000,83.4688,0.0936551,0.0937168,0.0937168,0.0115914,0.0526154,0.0526154,0.70561,3.2029,3.90851,0.0235211,0.106837,0.130358,29.9990,29.9793,0.0936551,0.0937168,0.0937168
3466,1,0.00831208,4410,2587,2058,1300,0.008312,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.016624,0.016624,,,1,3466,0.0000,,0.0000,0.016624,,0.016624,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.016624,,0.016624
3467,1,0.0523448,4411,2587,2588,1300,0.052345,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.10469,0.104931,,,1,3467,124.8000,,124.8000,0.104931,,0.104931,0.096,,0.096,6.53266,,6.53266,0.218257,,0.218257,29.9310,,0.104931,,0.104931
3468,1,0.0219161,4412,951,950,1300,0.021916,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.043832,0.043832,,,1,3468,0.0000,,0.0000,0.043832,,0.043832,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.043832,,0.043832
3469,1,0.0415616,4413,951,684,1300,0.041562,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.083124,0.0831268,,,1,3469,15.0000,,15.0000,0.0831268,,0.0831268,0.0115385,,0.0115385,0.62343,,0.62343,0.0207817,,0.0207817,29.9990,,0.0831268,,0.0831268
3470,1,0.0306517,4414,951,2589,1300,0.030652,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.061304,0.0613047,,,1,3470,9,,9,0.0613047,,0.0613047,0.00692308,,0.00692308,0.275868,,0.275868,0.00919571,,0.00919571,29.9996,,0.0613047,,0.0613047
3471,0,0.0152226,4415,2590,2591,1300,0.015223,30,1,4,3472,4416,2591,2590,1300,0.015223,30,1,4,0.030446,0.030446,0.030446,0.030446,0,3471,0.0000,0.0000,0.0000,0.030446,0.030446,0.030446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.030446,0.030446,0.030446
3473,1,0.526965,4417,2590,2592,1300,0.526965,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,1.05393,1.05394,,,1,3473,9,,9,1.05394,,1.05394,0.00692308,,0.00692308,4.74269,,4.74269,0.158091,,0.158091,29.9996,,1.05394,,1.05394
3474,1,0.0426741,4420,684,949,1300,0.042674,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.085348,0.0854346,,,1,3474,82.8000,,82.8000,0.0854346,,0.0854346,0.0636923,,0.0636923,3.53341,,3.53341,0.1179,,0.1179,29.9696,,0.0854346,,0.0854346
3475,1,0.0259753,4421,2593,948,6600,0.025975,60,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.025975,0.0259753,,,1,3475,47.4000,,47.4000,0.0259753,,0.0259753,0.00718182,,0.00718182,1.23122,,1.23122,0.0205205,,0.0205205,59.9992,,0.0259753,,0.0259753
3476,1,0.0626241,4422,2593,2594,1300,0.062624,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.125248,0.125248,,,1,3476,0.6,,0.6,0.125248,,0.125248,0.000461538,,0.000461538,0.0375744,,0.0375744,0.00125248,,0.00125248,30.0000,,0.125248,,0.125248
3477,1,0.0282586,4423,2595,2596,1300,0.028259,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.056518,0.057639,,,1,3477,366.1703,,366.1703,0.057639,,0.057639,0.281669,,0.281669,10.3476,,10.3476,0.351762,,0.351762,29.4165,,0.057639,,0.057639
3478,0,0.00729602,4424,2595,2597,1300,0.007296,30,1,4,3479,4425,2597,2595,1300,0.007296,30,1,4,0.014592,0.014592,0.014592,0.014592,0,3478,0.0000,0.0000,0.0000,0.014592,0.014592,0.014592,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.0000,30.0000,0.014592,0.014592,0.014592
3480,1,0.0376618,4426,1034,2598,6600,0.037662,60,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.037662,0.0376696,,,1,3480,187.3883,,187.3883,0.0376696,,0.0376696,0.0283922,,0.0283922,7.05742,,7.05742,0.117647,,0.117647,59.9879,,0.0376696,,0.0376696
3481,1,0.0945158,4427,2199,2599,6600,0.094516,60,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.094516,0.094517,,,1,3481,43.2000,,43.2000,0.094517,,0.094517,0.00654545,,0.00654545,4.08309,,4.08309,0.0680523,,0.0680523,59.9994,,0.094517,,0.094517
3482,1,0.0551652,4428,2599,1820,6600,0.055165,60,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.055165,0.0551662,,,1,3482,62.4000,,62.4000,0.0551662,,0.0551662,0.00945455,,0.00945455,3.4423,,3.4423,0.0573729,,0.0573729,59.9987,,0.0551662,,0.0551662
3483,0,0.0501468,4429,2585,2600,1300,0.050147,30,1,5,3484,4430,2600,2585,1300,0.050147,30,1,5,0.100294,0.100804,0.100294,0.10039,0,3483,185.4000,80.4688,265.8688,0.100804,0.10039,0.100804,0.142615,0.0618991,0.142615,9.29725,4.03527,13.3325,0.311484,0.134638,0.446122,29.8482,29.9713,0.100804,0.10039,0.100804
3485,1,0.416962,4431,2598,2601,6600,0.416962,60,3,1,,-1,-1,-1,-1,,-1,-1,-1,0.416962,0.416962,,,1,3485,0.0000,,0.0000,0.416962,,0.416962,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,60.0000,,0.416962,,0.416962
3486,1,0.185525,4432,2598,2196,6600,0.185525,60,3,2,,-1,-1,-1,-1,,-1,-1,-1,0.185525,0.185532,,,1,3486,83.4000,,83.4000,0.185532,,0.185532,0.0126364,,0.0126364,15.4728,,15.4728,0.25789,,0.25789,59.9976,,0.185532,,0.185532
3487,0,0.0186934,4433,2602,2603,1300,0.018693,30,1,5,3488,4434,2603,2602,1300,0.018693,30,1,5,0.037386,0.0386681,0.037386,0.037386,0,3487,481.4810,0.0000,481.4810,0.0386681,0.037386,0.0386681,0.37037,0.0000,0.37037,9.00033,0.0000,9.00033,0.310299,0.0000,0.310299,29.0053,30.0000,0.0386681,0.037386,0.0386681
3489,1,0.0304701,4435,2602,2604,1300,0.03047,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.06094,0.06094,,,1,3489,0.0000,,0.0000,0.06094,,0.06094,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.06094,,0.06094
3490,1,0.021192,4436,2605,2604,1300,0.021192,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.042384,0.042384,,,1,3490,0.0000,,0.0000,0.042384,,0.042384,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.042384,,0.042384
3491,1,0.0369626,4437,2605,2602,1300,0.036963,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.073926,0.0764612,,,1,3491,481.4810,,481.4810,0.0764612,,0.0764612,0.37037,,0.37037,17.7970,,17.7970,0.613577,,0.613577,29.0053,,0.0764612,,0.0764612
3492,1,0.0738132,4438,1806,2606,1300,0.073813,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.147626,0.147626,,,1,3492,0.0000,,0.0000,0.147626,,0.147626,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.147626,,0.147626
3493,1,0.00722534,4439,2607,2608,1300,0.007225,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.01445,0.0148023,,,1,3493,405.9887,,405.9887,0.0148023,,0.0148023,0.312299,,0.312299,2.93327,,2.93327,0.10016,,0.10016,29.2859,,0.0148023,,0.0148023
3494,1,0.0535,4440,2609,2610,1300,0.0535,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.107,0.109609,,,1,3494,405.9887,,405.9887,0.109609,,0.109609,0.312299,,0.312299,21.7204,,21.7204,0.741667,,0.741667,29.2859,,0.109609,,0.109609
3495,0,0.0692984,4441,2609,2611,1300,0.069298,30,1,5,3496,4442,2611,2609,1300,0.069298,30,1,5,0.138596,0.161361,0.138596,0.141975,0,3495,1053.7307,405.9887,1459.7194,0.161361,0.141975,0.161361,0.810562,0.312299,0.810562,73.0214,28.1342,101.1556,2.83385,0.960673,3.79452,25.7676,29.2859,0.161361,0.141975,0.161361
3497,1,0.0212059,4443,2612,2613,1300,0.021206,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.042412,0.042412,,,1,3497,0.0000,,0.0000,0.042412,,0.042412,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.042412,,0.042412
3498,1,0.0221443,4444,2612,2614,1300,0.022144,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.044288,0.044289,,,1,3498,12.6000,,12.6000,0.044289,,0.044289,0.00969231,,0.00969231,0.279014,,0.279014,0.0093007,,0.0093007,29.9993,,0.044289,,0.044289
3499,0,0.164082,4447,2612,2615,1300,0.164082,30,1,4,3500,4448,2615,2612,1300,0.164082,30,1,4,0.328164,0.328165,0.328164,0.328172,0,3499,5.4,12.6000,18.0000,0.328165,0.328172,0.328172,0.00415385,0.00969231,0.00969231,0.886043,2.06743,2.95348,0.0295349,0.0689161,0.098451,29.9999,29.9993,0.328165,0.328172,0.328172
3501,0,0.263318,4451,581,2616,1300,0.263318,30,1,4,3502,4452,2616,581,1300,0.263318,30,1,4,0.526636,0.846674,0.526636,0.546479,0,3501,2026.8367,504.6865,2531.5232,0.846674,0.546479,0.846674,1.55911,0.38822,1.55911,533.7026,132.8931,666.5956,28.6012,4.59668,33.1978,18.6602,28.9107,0.846674,0.546479,0.846674
3503,0,0.0874378,4453,580,242,1300,0.087438,30,1,4,3504,4454,242,580,1300,0.087438,30,1,4,0.174876,0.181465,0.174876,0.281149,0,3503,504.6865,2026.8367,2531.5232,0.181465,0.281149,0.281149,0.38822,1.55911,1.55911,44.1288,177.2226,221.3513,1.52638,9.49737,11.0238,28.9107,18.6602,0.181465,0.281149,0.281149
3505,0,0.0690235,4455,2556,2617,1300,0.069023,30,1,5,3506,4456,2617,2556,1300,0.069023,30,1,5,0.138046,0.146479,0.138046,0.138157,0,3505,642.6000,73.8000,716.4000,0.146479,0.138157,0.146479,0.494308,0.0567692,0.494308,44.3542,5.0939,49.4481,1.56879,0.169933,1.73872,28.2729,29.9758,0.146479,0.138157,0.146479
3507,0,0.0301941,4457,2560,2618,1300,0.030194,30,1,5,3508,4458,2618,2560,1300,0.030194,30,1,5,0.060388,0.0604107,0.060388,0.0627887,0,3507,50.4000,518.3968,568.7968,0.0604107,0.0627887,0.0627887,0.0387692,0.398767,0.398767,1.52178,15.6525,17.1742,0.050745,0.542491,0.593236,29.9887,28.8530,0.0604107,0.0627887,0.0627887
3509,1,0.0272502,4461,2619,1153,1300,0.02725,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.0545,0.0545,,,1,3509,0.0000,,0.0000,0.0545,,0.0545,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.0545,,0.0545
3510,1,0.0120692,4462,2604,2619,1300,0.012069,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.024138,0.024138,,,1,3510,0.0000,,0.0000,0.024138,,0.024138,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.024138,,0.024138
3511,1,0.0317084,4463,2620,2621,1300,0.031708,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.063416,0.0634163,,,1,3511,5.4,,5.4,0.0634163,,0.0634163,0.00415385,,0.00415385,0.171223,,0.171223,0.00570746,,0.00570746,29.9999,,0.0634163,,0.0634163
3512,0,0.0669848,4464,2615,2622,1300,0.066985,30,1,4,3513,4465,2622,2615,1300,0.066985,30,1,4,0.13397,0.133971,0.13397,0.133973,0,3512,5.4,12.6000,18.0000,0.133971,0.133973,0.133973,0.00415385,0.00969231,0.00969231,0.361719,0.844011,1.20573,0.0120574,0.0281344,0.0401917,29.9999,29.9993,0.133971,0.133973,0.133973
3514,1,0.0507617,4468,2623,2621,1300,0.050762,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.101524,0.101532,,,1,3514,22.8000,,22.8000,0.101532,,0.101532,0.0175385,,0.0175385,1.15737,,1.15737,0.0385821,,0.0385821,29.9977,,0.101532,,0.101532
3515,1,0.0407946,4469,2623,2624,1300,0.040795,30,1,5,,-1,-1,-1,-1,,-1,-1,-1,0.08159,0.08159,,,1,3515,0.0000,,0.0000,0.08159,,0.08159,0.0000,,0.0000,0.0000,,0.0000,0.0000,,0.0000,30.0000,,0.08159,,0.08159
3516,1,0.0586938,4470,2625,2626,1300,0.058694,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.117388,0.122309,,,1,3516,532.3540,,532.3540,0.122309,,0.122309,0.409503,,0.409503,31.2460,,31.2460,1.0852,,1.0852,28.7929,,0.122309,,0.122309
3517,0,0.0162418,4475,2627,1134,1300,0.016242,30,1,4,3518,4476,1134,2627,1300,0.016242,30,1,4,0.032484,0.0325632,0.032484,0.0366777,0,3517,128.4000,934.2000,1062.6000,0.0325632,0.0366777,0.0366777,0.0987692,0.718615,0.718615,2.08547,15.1733,17.2587,0.0696853,0.571073,0.640758,29.9270,26.5698,0.0325632,0.0366777,0.0366777
3519,1,0.0272845,4477,2627,1136,1300,0.027285,30,1,4,,-1,-1,-1,-1,,-1,-1,-1,0.05457,0.0616151,,,1,3519,934.2000,,934.2000,0.0616151,,0.0616151,0.718615,,0.718615,25.4896,,25.4896,0.959347,,0.959347,26.5698,,0.0616151,,0.0616151
