ID1,AB_Flow_PCE,BA_Flow_PCE,Tot_Flow_PCE,AB_Time,BA_Time,Max_Time,AB_VOC,BA_VOC,Max_VOC,AB_VKmT,BA_VKmT,Tot_VKmT,AB_VHT,BA_VHT,Tot_VHT,AB_Speed,BA_Speed,AB_VDF,BA_VDF,Max_VDF,AB_Flow_OD_Number,BA_Flow_OD_Number,AB_Flow,BA_Flow,Tot_Flow
157,0.0,9.61119,9.61119,0.144578,0.144624,0.144624,0.0,0.00739322,0.00739322,0.0,0.810579,0.810579,0.0,0.0231667,0.0231667,35.0,34.9889,0.144578,0.144624,0.144624,0.0,9.61119,0.0,9.61119,9.61119
159,3054.7876,0.0,3054.7876,0.139312,0.0,0.139312,0.509131,0.0,0.509131,540.227,0.0,540.227,7.09283,0.0,7.09283,76.1652,0.0,0.139312,0.0,0.139312,3054.7876,0.0,3054.7876,0.0,3054.7876
160,0.0,0.0,0.0,0.25044,0.25044,0.25044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.25044,0.25044,0.25044,0.0,0.0,0.0,0.0,0.0
162,191.9809,369.6885,561.6694,0.186714,0.195329,0.195329,0.147678,0.284376,0.284376,20.3329,39.1541,59.487,0.597424,1.20351,1.80094,34.0343,32.5332,0.186714,0.195329,0.195329,191.9809,369.6885,191.9809,369.6885,561.6694
164,0.0,0.0,0.0,0.25187,0.25187,0.25187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.25187,0.25187,0.25187,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.25081,0.25081,0.25081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.25081,0.25081,0.25081,0.0,0.0,0.0,0.0,0.0
168,155.4,271.2736,426.6736,0.178925,0.183658,0.183658,0.119538,0.208672,0.208672,15.8912,27.7404,43.6316,0.463417,0.83036,1.29378,34.2914,33.4077,0.178925,0.183658,0.183658,155.4,271.2736,155.4,271.2736,426.6736
170,0.0,0.0,0.0,0.250809,0.250809,0.250809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.250809,0.250809,0.250809,0.0,0.0,0.0,0.0,0.0
172,0.0,0.0,0.0,0.252206,0.252206,0.252206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.252206,0.252206,0.252206,0.0,0.0,0.0,0.0,0.0
174,519.5149,359.345,878.8599,0.201742,0.192133,0.201742,0.399627,0.276419,0.399627,54.2815,37.5462,91.8277,1.7468,1.1507,2.8975,31.0748,32.629,0.201742,0.192133,0.201742,519.5149,359.345,519.5149,359.345,878.8599
176,359.345,744.862,1104.2069,0.196016,0.222365,0.222365,0.276419,0.572971,0.572971,38.3051,79.4001,117.7051,1.17396,2.76052,3.93448,32.629,28.7627,0.196016,0.222365,0.222365,359.345,744.862,359.345,744.862,1104.2069
178,0.0,0.0,0.0,0.250089,0.250089,0.250089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,35.0,0.250089,0.250089,0.250089,0.0,0.0,0.0,0.0,0.0
